"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"OECD","GDP","TOT","USD_CAP","A","2001",25999.986353,
"OECD","GDP","TOT","USD_CAP","A","2002",26832.586342,
"OECD","GDP","TOT","USD_CAP","A","2003",27616.613738,
"OECD","GDP","TOT","USD_CAP","A","2004",29086.955557,
"OECD","GDP","TOT","USD_CAP","A","2005",30475.443935,
"OECD","GDP","TOT","USD_CAP","A","2006",32500.277811,
"OECD","GDP","TOT","USD_CAP","A","2007",34064.033453,
"OECD","GDP","TOT","USD_CAP","A","2008",34928.776099,"B"
"OECD","GDP","TOT","USD_CAP","A","2009",33984.254465,
"OECD","GDP","TOT","USD_CAP","A","2010",35282.935431,
"OECD","GDP","TOT","USD_CAP","A","2011",36674.510689,"P"
"OECD","GDP","TOT","USD_CAP","A","2012",37653.977333,"E"
"OECD","GDP","TOT","USD_CAP","A","2013",39013.589378,"E"
"OECD","GDP","TOT","USD_CAP","A","2014",40175.334724,"E"
"OECD","GDP","TOT","USD_CAP","A","2015",41353.73533,"E"
"OECD","GDP","TOT","USD_CAP","A","2016",42466.3717,"E"
"OECDE","GDP","TOT","USD_CAP","A","1995",18190.187919,"E"
"OECDE","GDP","TOT","USD_CAP","A","1996",18926.405101,"E"
"OECDE","GDP","TOT","USD_CAP","A","1997",19804.050619,"E"
"OECDE","GDP","TOT","USD_CAP","A","1998",20262.007725,
"OECDE","GDP","TOT","USD_CAP","A","1999",20960.481697,
"OECDE","GDP","TOT","USD_CAP","A","2000",22394.737603,
"OECDE","GDP","TOT","USD_CAP","A","2001",23324.498148,
"OECDE","GDP","TOT","USD_CAP","A","2002",24251.603491,
"OECDE","GDP","TOT","USD_CAP","A","2003",24767.399637,
"OECDE","GDP","TOT","USD_CAP","A","2004",26006.043507,
"OECDE","GDP","TOT","USD_CAP","A","2005",26996.642923,
"OECDE","GDP","TOT","USD_CAP","A","2006",29259.149162,
"OECDE","GDP","TOT","USD_CAP","A","2007",30978.246809,
"OECDE","GDP","TOT","USD_CAP","A","2008",32349.487612,"B"
"OECDE","GDP","TOT","USD_CAP","A","2009",31464.996642,
"OECDE","GDP","TOT","USD_CAP","A","2010",32658.503398,
"OECDE","GDP","TOT","USD_CAP","A","2011",34214.384422,"P"
"OECDE","GDP","TOT","USD_CAP","A","2012",34838.889501,"E"
"OECDE","GDP","TOT","USD_CAP","A","2013",36184.14393,"E"
"OECDE","GDP","TOT","USD_CAP","A","2014",37340.684544,"E"
"OECDE","GDP","TOT","USD_CAP","A","2015",38539.967887,"E"
"OECDE","GDP","TOT","USD_CAP","A","2016",39836.666037,"E"
"LVA","GDP","TOT","USD_CAP","A","1995",5508.295523,
"LVA","GDP","TOT","USD_CAP","A","1996",5796.500471,
"LVA","GDP","TOT","USD_CAP","A","1997",6484.541115,
"LVA","GDP","TOT","USD_CAP","A","1998",7076.694796,
"LVA","GDP","TOT","USD_CAP","A","1999",7405.194403,
"LVA","GDP","TOT","USD_CAP","A","2000",8019.090469,
"LVA","GDP","TOT","USD_CAP","A","2001",9033.078821,
"LVA","GDP","TOT","USD_CAP","A","2002",10069.133091,
"LVA","GDP","TOT","USD_CAP","A","2003",11026.017987,
"LVA","GDP","TOT","USD_CAP","A","2004",12215.044761,
"LVA","GDP","TOT","USD_CAP","A","2005",13847.839794,
"LVA","GDP","TOT","USD_CAP","A","2006",15750.403388,
"LVA","GDP","TOT","USD_CAP","A","2007",18123.550145,
"LVA","GDP","TOT","USD_CAP","A","2008",19428.605125,
"LVA","GDP","TOT","USD_CAP","A","2009",16869.334486,
"LVA","GDP","TOT","USD_CAP","A","2010",17560.803564,
"LVA","GDP","TOT","USD_CAP","A","2011",19781.845536,
"LVA","GDP","TOT","USD_CAP","A","2012",21259.78844,
"LVA","GDP","TOT","USD_CAP","A","2013",22674.545789,
"LVA","GDP","TOT","USD_CAP","A","2014",23802.37063,
"LVA","GDP","TOT","USD_CAP","A","2015",24726.183359,
"LVA","GDP","TOT","USD_CAP","A","2016",25842.558023,
"BRA","GDP","TOT","USD_CAP","A","2000",9091.892265,
"BRA","GDP","TOT","USD_CAP","A","2001",9296.974644,
"BRA","GDP","TOT","USD_CAP","A","2002",9603.149244,
"BRA","GDP","TOT","USD_CAP","A","2003",9785.188819,
"BRA","GDP","TOT","USD_CAP","A","2004",10508.408121,
"BRA","GDP","TOT","USD_CAP","A","2005",11064.592516,
"BRA","GDP","TOT","USD_CAP","A","2006",11724.612121,
"BRA","GDP","TOT","USD_CAP","A","2007",12632.619712,
"BRA","GDP","TOT","USD_CAP","A","2008",13396.398248,
"BRA","GDP","TOT","USD_CAP","A","2009",13343.494423,
"BRA","GDP","TOT","USD_CAP","A","2010",14382.76105,
"BRA","GDP","TOT","USD_CAP","A","2011",15131.733843,
"BRA","GDP","TOT","USD_CAP","A","2012",15572.826188,
"BRA","GDP","TOT","USD_CAP","A","2013",16163.011938,
"BRA","GDP","TOT","USD_CAP","A","2014",16396.241834,
"BRA","GDP","TOT","USD_CAP","A","2015",15847.582563,
"BRA","GDP","TOT","USD_CAP","A","2016",15385.778312,
"LTU","GDP","TOT","USD_CAP","A","1995",5924.005185,
"LTU","GDP","TOT","USD_CAP","A","1996",6379.433952,
"LTU","GDP","TOT","USD_CAP","A","1997",7069.8026,
"LTU","GDP","TOT","USD_CAP","A","1998",7763.053794,
"LTU","GDP","TOT","USD_CAP","A","1999",7821.713687,
"LTU","GDP","TOT","USD_CAP","A","2000",8457.726753,
"LTU","GDP","TOT","USD_CAP","A","2001",9451.595725,
"LTU","GDP","TOT","USD_CAP","A","2002",10494.364702,
"LTU","GDP","TOT","USD_CAP","A","2003",12067.749245,
"LTU","GDP","TOT","USD_CAP","A","2004",13031.432976,
"LTU","GDP","TOT","USD_CAP","A","2005",14526.159527,
"LTU","GDP","TOT","USD_CAP","A","2006",16484.558405,
"LTU","GDP","TOT","USD_CAP","A","2007",19095.571569,
"LTU","GDP","TOT","USD_CAP","A","2008",20744.011329,
"LTU","GDP","TOT","USD_CAP","A","2009",18145.907109,
"LTU","GDP","TOT","USD_CAP","A","2010",20090.724029,
"LTU","GDP","TOT","USD_CAP","A","2011",22854.324031,
"LTU","GDP","TOT","USD_CAP","A","2012",24658.086386,
"LTU","GDP","TOT","USD_CAP","A","2013",26660.577618,
"LTU","GDP","TOT","USD_CAP","A","2014",28174.261013,
"LTU","GDP","TOT","USD_CAP","A","2015",28910.313856,
"LTU","GDP","TOT","USD_CAP","A","2016",30299.959291,
"SAU","GDP","TOT","USD_CAP","A","1990",27441.456792,
"SAU","GDP","TOT","USD_CAP","A","1991",31564.377214,
"SAU","GDP","TOT","USD_CAP","A","1992",32584.072035,
"SAU","GDP","TOT","USD_CAP","A","1993",32018.410699,
"SAU","GDP","TOT","USD_CAP","A","1994",32071.951031,
"SAU","GDP","TOT","USD_CAP","A","1995",32066.50791,
"SAU","GDP","TOT","USD_CAP","A","1996",32819.844809,
"SAU","GDP","TOT","USD_CAP","A","1997",33102.909754,
"SAU","GDP","TOT","USD_CAP","A","1998",33777.675001,
"SAU","GDP","TOT","USD_CAP","A","1999",32334.075811,
"SAU","GDP","TOT","USD_CAP","A","2000",34139.65495,
"SAU","GDP","TOT","USD_CAP","A","2001",33621.706731,
"SAU","GDP","TOT","USD_CAP","A","2002",32262.660426,
"SAU","GDP","TOT","USD_CAP","A","2003",35550.277048,
"SAU","GDP","TOT","USD_CAP","A","2004",38293.254502,
"SAU","GDP","TOT","USD_CAP","A","2005",40547.14566,
"SAU","GDP","TOT","USD_CAP","A","2006",41782.544457,
"SAU","GDP","TOT","USD_CAP","A","2007",42520.362509,
"SAU","GDP","TOT","USD_CAP","A","2008",44841.923938,
"SAU","GDP","TOT","USD_CAP","A","2009",43055.814046,
"SAU","GDP","TOT","USD_CAP","A","2010",44502.423852,
"SAU","GDP","TOT","USD_CAP","A","2011",48524.632468,
"SAU","GDP","TOT","USD_CAP","A","2012",50573.390666,
"SAU","GDP","TOT","USD_CAP","A","2013",51264.866146,
"SAU","GDP","TOT","USD_CAP","A","2014",52628.252036,
"SAU","GDP","TOT","USD_CAP","A","2015",54013.878045,
"SAU","GDP","TOT","USD_CAP","A","2016",54378.698099,
"EA19","GDP","TOT","USD_CAP","A","1995",20455.34867,
"EA19","GDP","TOT","USD_CAP","A","1996",21102.520274,
"EA19","GDP","TOT","USD_CAP","A","1997",21976.534565,
"EA19","GDP","TOT","USD_CAP","A","1998",23017.946266,
"EA19","GDP","TOT","USD_CAP","A","1999",23917.328813,
"EA19","GDP","TOT","USD_CAP","A","2000",25412.535908,
"EA19","GDP","TOT","USD_CAP","A","2001",26604.151875,
"EA19","GDP","TOT","USD_CAP","A","2002",27657.579739,
"EA19","GDP","TOT","USD_CAP","A","2003",28076.257804,
"EA19","GDP","TOT","USD_CAP","A","2004",29190.010144,
"EA19","GDP","TOT","USD_CAP","A","2005",30232.113832,
"EA19","GDP","TOT","USD_CAP","A","2006",32657.839953,
"EA19","GDP","TOT","USD_CAP","A","2007",34561.965098,
"EA19","GDP","TOT","USD_CAP","A","2008",35901.698366,
"EA19","GDP","TOT","USD_CAP","A","2009",35001.381275,
"EA19","GDP","TOT","USD_CAP","A","2010",35964.616755,
"EA19","GDP","TOT","USD_CAP","A","2011",37421.185849,
"EA19","GDP","TOT","USD_CAP","A","2012",37786.800652,
"EA19","GDP","TOT","USD_CAP","A","2013",39014.748399,
"EA19","GDP","TOT","USD_CAP","A","2014",40023.234553,
"EA19","GDP","TOT","USD_CAP","A","2015",41148.937058,
"EA19","GDP","TOT","USD_CAP","A","2016",42823.113222,
"ARG","GDP","TOT","USD_CAP","A","2004",12615.022851,
"ARG","GDP","TOT","USD_CAP","A","2005",14028.616138,
"ARG","GDP","TOT","USD_CAP","A","2006",15457.224395,
"ARG","GDP","TOT","USD_CAP","A","2007",17128.763128,
"ARG","GDP","TOT","USD_CAP","A","2008",17995.026725,
"ARG","GDP","TOT","USD_CAP","A","2009",16893.643204,
"ARG","GDP","TOT","USD_CAP","A","2010",18529.262941,
"ARG","GDP","TOT","USD_CAP","A","2011",19817.45048,
"ARG","GDP","TOT","USD_CAP","A","2012",19749.526124,
"ARG","GDP","TOT","USD_CAP","A","2013",20322.486178,
"ARG","GDP","TOT","USD_CAP","A","2014",19946.90021,
"ARG","GDP","TOT","USD_CAP","A","2015",20491.803544,
"ARG","GDP","TOT","USD_CAP","A","2016",20257.764751,
"CRI","GDP","TOT","USD_CAP","A","1991",5336.343602,
"CRI","GDP","TOT","USD_CAP","A","1992",5827.65805,
"CRI","GDP","TOT","USD_CAP","A","1993",6250.047391,
"CRI","GDP","TOT","USD_CAP","A","1994",6478.128394,
"CRI","GDP","TOT","USD_CAP","A","1995",6690.088578,
"CRI","GDP","TOT","USD_CAP","A","1996",6722.279692,
"CRI","GDP","TOT","USD_CAP","A","1997",7033.950447,
"CRI","GDP","TOT","USD_CAP","A","1998",7424.679542,
"CRI","GDP","TOT","USD_CAP","A","1999",7649.647925,
"CRI","GDP","TOT","USD_CAP","A","2000",7942.33039,
"CRI","GDP","TOT","USD_CAP","A","2001",8229.90926,
"CRI","GDP","TOT","USD_CAP","A","2002",8480.331804,
"CRI","GDP","TOT","USD_CAP","A","2003",8888.359539,
"CRI","GDP","TOT","USD_CAP","A","2004",9377.668722,
"CRI","GDP","TOT","USD_CAP","A","2005",9895.269471,
"CRI","GDP","TOT","USD_CAP","A","2006",10767.00136,
"CRI","GDP","TOT","USD_CAP","A","2007",11792.03272,
"CRI","GDP","TOT","USD_CAP","A","2008",12404.795573,
"CRI","GDP","TOT","USD_CAP","A","2009",12191.183061,
"CRI","GDP","TOT","USD_CAP","A","2010",12733.115036,
"CRI","GDP","TOT","USD_CAP","A","2011",13428.85735,
"CRI","GDP","TOT","USD_CAP","A","2012",14144.645892,
"CRI","GDP","TOT","USD_CAP","A","2013",14512.483717,
"CRI","GDP","TOT","USD_CAP","A","2014",15098.949309,
"CRI","GDP","TOT","USD_CAP","A","2015",15623.777569,
"CRI","GDP","TOT","USD_CAP","A","2016",16332.4101,
"BGR","GDP","TOT","USD_CAP","A","1995",7683.999914,
"BGR","GDP","TOT","USD_CAP","A","1996",6779.383505,
"BGR","GDP","TOT","USD_CAP","A","1997",5696.733052,
"BGR","GDP","TOT","USD_CAP","A","1998",6141.186066,
"BGR","GDP","TOT","USD_CAP","A","1999",5767.150637,
"BGR","GDP","TOT","USD_CAP","A","2000",6377.865827,
"BGR","GDP","TOT","USD_CAP","A","2001",6992.582007,
"BGR","GDP","TOT","USD_CAP","A","2002",7695.241896,
"BGR","GDP","TOT","USD_CAP","A","2003",8291.749298,
"BGR","GDP","TOT","USD_CAP","A","2004",9047.416787,
"BGR","GDP","TOT","USD_CAP","A","2005",10104.484372,
"BGR","GDP","TOT","USD_CAP","A","2006",11169.531819,
"BGR","GDP","TOT","USD_CAP","A","2007",12609.692869,
"BGR","GDP","TOT","USD_CAP","A","2008",14082.98625,
"BGR","GDP","TOT","USD_CAP","A","2009",13883.771394,
"BGR","GDP","TOT","USD_CAP","A","2010",14659.107643,
"BGR","GDP","TOT","USD_CAP","A","2011",15676.13304,
"BGR","GDP","TOT","USD_CAP","A","2012",16208.288489,
"BGR","GDP","TOT","USD_CAP","A","2013",16570.948636,
"BGR","GDP","TOT","USD_CAP","A","2014",17534.319526,
"BGR","GDP","TOT","USD_CAP","A","2015",18186.450576,
"BGR","GDP","TOT","USD_CAP","A","2016",19500.357176,
"HRV","GDP","TOT","USD_CAP","A","1995",8249.413655,
"HRV","GDP","TOT","USD_CAP","A","1996",9177.61791,
"HRV","GDP","TOT","USD_CAP","A","1997",10063.794488,
"HRV","GDP","TOT","USD_CAP","A","1998",10485.296588,
"HRV","GDP","TOT","USD_CAP","A","1999",10033.62844,
"HRV","GDP","TOT","USD_CAP","A","2000",11075.935049,
"HRV","GDP","TOT","USD_CAP","A","2001",11666.249852,
"HRV","GDP","TOT","USD_CAP","A","2002",12662.907225,
"HRV","GDP","TOT","USD_CAP","A","2003",13535.954729,
"HRV","GDP","TOT","USD_CAP","A","2004",14497.137336,
"HRV","GDP","TOT","USD_CAP","A","2005",15285.066185,
"HRV","GDP","TOT","USD_CAP","A","2006",17406.380464,
"HRV","GDP","TOT","USD_CAP","A","2007",19324.160154,
"HRV","GDP","TOT","USD_CAP","A","2008",20831.477402,
"HRV","GDP","TOT","USD_CAP","A","2009",20029.519856,
"HRV","GDP","TOT","USD_CAP","A","2010",19776.242676,
"HRV","GDP","TOT","USD_CAP","A","2011",20747.405605,
"HRV","GDP","TOT","USD_CAP","A","2012",21149.195358,
"HRV","GDP","TOT","USD_CAP","A","2013",21813.233287,
"HRV","GDP","TOT","USD_CAP","A","2014",22089.24741,
"HRV","GDP","TOT","USD_CAP","A","2015",22984.157225,
"HRV","GDP","TOT","USD_CAP","A","2016",24535.693664,
"CYP","GDP","TOT","USD_CAP","A","1995",17070.003724,
"CYP","GDP","TOT","USD_CAP","A","1996",17298.097876,
"CYP","GDP","TOT","USD_CAP","A","1997",17779.117378,
"CYP","GDP","TOT","USD_CAP","A","1998",18758.173286,
"CYP","GDP","TOT","USD_CAP","A","1999",19662.09309,
"CYP","GDP","TOT","USD_CAP","A","2000",21292.216275,
"CYP","GDP","TOT","USD_CAP","A","2001",22872.825914,
"CYP","GDP","TOT","USD_CAP","A","2002",23556.938767,
"CYP","GDP","TOT","USD_CAP","A","2003",24252.994015,
"CYP","GDP","TOT","USD_CAP","A","2004",25921.093495,
"CYP","GDP","TOT","USD_CAP","A","2005",27763.122833,
"CYP","GDP","TOT","USD_CAP","A","2006",29984.365463,
"CYP","GDP","TOT","USD_CAP","A","2007",32850.047054,
"CYP","GDP","TOT","USD_CAP","A","2008",34823.953501,
"CYP","GDP","TOT","USD_CAP","A","2009",33888.252387,
"CYP","GDP","TOT","USD_CAP","A","2010",33230.614907,
"CYP","GDP","TOT","USD_CAP","A","2011",33192.350891,
"CYP","GDP","TOT","USD_CAP","A","2012",31914.749424,
"CYP","GDP","TOT","USD_CAP","A","2013",30620.714312,
"CYP","GDP","TOT","USD_CAP","A","2014",30390.460295,
"CYP","GDP","TOT","USD_CAP","A","2015",31578.312812,
"CYP","GDP","TOT","USD_CAP","A","2016",33682.424071,
"MLT","GDP","TOT","USD_CAP","A","1995",13869.480656,
"MLT","GDP","TOT","USD_CAP","A","1996",14575.561271,
"MLT","GDP","TOT","USD_CAP","A","1997",15419.073132,
"MLT","GDP","TOT","USD_CAP","A","1998",16079.586982,
"MLT","GDP","TOT","USD_CAP","A","1999",16827.91622,
"MLT","GDP","TOT","USD_CAP","A","2000",18291.222378,
"MLT","GDP","TOT","USD_CAP","A","2001",18416.045434,
"MLT","GDP","TOT","USD_CAP","A","2002",19586.404199,
"MLT","GDP","TOT","USD_CAP","A","2003",20782.24364,
"MLT","GDP","TOT","USD_CAP","A","2004",21341.856268,
"MLT","GDP","TOT","USD_CAP","A","2005",22265.719116,
"MLT","GDP","TOT","USD_CAP","A","2006",23227.410451,
"MLT","GDP","TOT","USD_CAP","A","2007",24892.495898,
"MLT","GDP","TOT","USD_CAP","A","2008",26193.230358,
"MLT","GDP","TOT","USD_CAP","A","2009",26141.314851,
"MLT","GDP","TOT","USD_CAP","A","2010",27811.504613,
"MLT","GDP","TOT","USD_CAP","A","2011",28597.222285,
"MLT","GDP","TOT","USD_CAP","A","2012",29441.529731,
"MLT","GDP","TOT","USD_CAP","A","2013",31074.756101,
"MLT","GDP","TOT","USD_CAP","A","2014",33345.546657,
"MLT","GDP","TOT","USD_CAP","A","2015",36141.650852,
"MLT","GDP","TOT","USD_CAP","A","2016",38312.447019,
"PER","GDP","TOT","USD_CAP","A","2007",8094.796648,
"PER","GDP","TOT","USD_CAP","A","2008",8905.19766,
"PER","GDP","TOT","USD_CAP","A","2009",8969.960922,
"PER","GDP","TOT","USD_CAP","A","2010",9725.916416,
"PER","GDP","TOT","USD_CAP","A","2011",10435.871322,
"PER","GDP","TOT","USD_CAP","A","2012",11154.051917,
"PER","GDP","TOT","USD_CAP","A","2013",11863.962003,"P"
"PER","GDP","TOT","USD_CAP","A","2014",12225.913761,"P"
"ROU","GDP","TOT","USD_CAP","A","1995",5421.442622,
"ROU","GDP","TOT","USD_CAP","A","1996",5741.09691,
"ROU","GDP","TOT","USD_CAP","A","1997",5565.466625,
"ROU","GDP","TOT","USD_CAP","A","1998",5545.357043,
"ROU","GDP","TOT","USD_CAP","A","1999",5599.951305,
"ROU","GDP","TOT","USD_CAP","A","2000",5850.929502,
"ROU","GDP","TOT","USD_CAP","A","2001",6440.936386,
"ROU","GDP","TOT","USD_CAP","A","2002",7180.383886,
"ROU","GDP","TOT","USD_CAP","A","2003",7551.622561,
"ROU","GDP","TOT","USD_CAP","A","2004",8982.019325,
"ROU","GDP","TOT","USD_CAP","A","2005",9602.103407,
"ROU","GDP","TOT","USD_CAP","A","2006",11544.715086,
"ROU","GDP","TOT","USD_CAP","A","2007",13686.942348,
"ROU","GDP","TOT","USD_CAP","A","2008",16782.151849,
"ROU","GDP","TOT","USD_CAP","A","2009",16635.328127,
"ROU","GDP","TOT","USD_CAP","A","2010",16966.414345,
"ROU","GDP","TOT","USD_CAP","A","2011",17907.570971,
"ROU","GDP","TOT","USD_CAP","A","2012",18929.530639,"B"
"ROU","GDP","TOT","USD_CAP","A","2013",19792.281449,
"ROU","GDP","TOT","USD_CAP","A","2014",20615.540114,
"ROU","GDP","TOT","USD_CAP","A","2015",21627.160758,
"ROU","GDP","TOT","USD_CAP","A","2016",23863.058219,
"MKD","GDP","TOT","USD_CAP","A","2000",6152.67377,"E"
"MKD","GDP","TOT","USD_CAP","A","2001",6052.425616,"E"
"MKD","GDP","TOT","USD_CAP","A","2002",6395.18274,"E"
"MKD","GDP","TOT","USD_CAP","A","2003",6588.175479,"E"
"MKD","GDP","TOT","USD_CAP","A","2004",7165.458647,"E"
"MKD","GDP","TOT","USD_CAP","A","2005",7848.910192,"E"
"MKD","GDP","TOT","USD_CAP","A","2006",8681.23662,"E"
"MKD","GDP","TOT","USD_CAP","A","2007",9341.944994,"E"
"MKD","GDP","TOT","USD_CAP","A","2008",10521.898657,"E"
"MKD","GDP","TOT","USD_CAP","A","2009",11012.239406,"E"
"MKD","GDP","TOT","USD_CAP","A","2010",11360.089407,"E"
"MKD","GDP","TOT","USD_CAP","A","2011",11689.91256,"E"
"MKD","GDP","TOT","USD_CAP","A","2012",11915.697723,"E"
"MKD","GDP","TOT","USD_CAP","A","2013",12727.319874,"E"
"MKD","GDP","TOT","USD_CAP","A","2014",13434.782127,"E"
"MKD","GDP","TOT","USD_CAP","A","2015",13891.968422,"E"
"MKD","GDP","TOT","USD_CAP","A","2016",14872.346662,"E"
"ZMB","GDP","TOT","USD_CAP","A","2006",2393.216756,
"ZMB","GDP","TOT","USD_CAP","A","2007",2589.986172,
"ZMB","GDP","TOT","USD_CAP","A","2008",2768.860353,
"ZMB","GDP","TOT","USD_CAP","A","2009",2961.483104,
"ZMB","GDP","TOT","USD_CAP","A","2010",3212.447852,
"ZMB","GDP","TOT","USD_CAP","A","2011",3361.606878,
"ZMB","GDP","TOT","USD_CAP","A","2012",3576.373281,
"ZMB","GDP","TOT","USD_CAP","A","2013",3701.581648,
"ZMB","GDP","TOT","USD_CAP","A","2014",3826.164471,
"ZMB","GDP","TOT","USD_CAP","A","2015",3862.128452,
"ZMB","GDP","TOT","USD_CAP","A","2016",3937.429913,
